ID,NameLit,SourceCat,TypeSourceCat,Sep,SepTidal,SepTidalLit,SepTidalData,pmRASep,pmRASigma,pmDESep,pmDESigma,PlxSep,PlxSigma,maxSigma,meanSigma,Name,AllNames,Type,CST,N,CSTt,Nt,RAdeg,DEdeg,GLON,GLAT,r50,rc,rt,rtot,r50pc,rcpc,rtpc,rtotpc,pmRA,s_pmRA,e_pmRA,pmDE,s_pmDE,e_pmDE,Plx,s_Plx,e_Plx,dist16,dist50,dist84,Ndist,globalPlx,X,Y,Z,RV,s_RV,e_RV,n_RV,CMDCl2.5,CMDCl16,CMDCl50,CMDCl84,CMDCl97.5,CMDClHuman,logAge16,logAge50,logAge84,AV16,AV50,AV84,diffAV16,diffAV50,diffAV84,MOD16,MOD50,MOD84,minClSize,isMerged,isGMMMemb,NXmatches,XmatchType
7001.0,UPK_55,Cantat-Gaudin+20,gaia_dr2,0.09853,0.12591308,0.19243797,0.12591308,0.02632,0.0,0.0263,0.0,0.004122,0.0,0.0,0.0,UPK_55,"Theia_278,UPK_55",o,13.77276825,100.0,14.08748985,90.0,296.6685492,10.43288729,48.61803939,-7.258,0.30137354,0.59874321,0.78250999,1.23503515,4.12265927,8.19076976,10.70496384,16.89720601,-1.43732497,0.1604439,0.01691227,-6.88529973,0.15622984,0.01646807,1.24277531,0.06678131,0.00703937,781.99426169,783.7741639,785.5621871,99.0,0.0,-7608.24611849,583.36779312,-79.54078431,-15.75683312,41.46318901,8.46363802,24.0,0.4534,0.8976,0.95501333,0.999798,0.99999022,,7.76001358,7.97684932,8.22038651,0.4648,0.67834133,0.84240973,0.7958,1.30252564,1.65956688,9.24302006,9.41473007,9.57515907,80.0,0.0,0.0,2.0,1:m
7117.0,UPK_560,Cantat-Gaudin+20,gaia_dr2,0.1817,0.03775307,0.07182189,0.03775307,0.03019,0.0,0.183,0.4297,0.01363,0.0,0.43,0.1432,UPK_560,"Theia_549,UPK_560",o,14.84999917,162.0,14.84999917,162.0,158.35990974,-44.50325828,278.56393569,11.74,1.15698053,0.98260564,4.81310265,4.81310265,11.92463022,10.12701998,49.7173778,49.7173778,-12.40880515,0.52191914,0.04100584,4.03095396,0.37250369,0.02926665,1.6706986,0.11244194,0.00883427,589.70228175,590.44910413,591.19782053,139.0,0.0,-8035.58086995,-571.64932384,140.73136257,9.54524282,6.54093625,0.90706466,52.0,0.08607,0.3891,0.6430791,0.96324521,0.98579347,,8.15962505,8.43064642,8.71576214,5.43e-06,0.11093399,0.17900443,0.2568,0.7336913,1.06499743,8.62004662,8.80588484,8.968647,20.0,0.0,0.0,2.0,1:m
7116.0,UPK_552,Cantat-Gaudin+20,gaia_dr2,0.2794,0.1005041,0.20542328,0.1005041,0.5264,1.01321536,0.1208,0.2056,0.09403,0.4862,1.01,0.5684,UPK_552,UPK_552,o,14.05471147,79.0,13.55394792,72.0,158.46032851,-46.98559404,279.9196348,9.646,0.81744469,0.90951996,2.77974385,2.77974385,4.47410537,4.97813967,15.22523727,15.22523727,-23.08738128,0.97199261,0.11455043,6.50081735,0.46441972,0.05473239,3.16565763,0.14223477,0.01676253,313.27905284,313.57468437,313.87087439,63.0,0.0,-8068.58452734,-304.52030222,73.2032452,3.59397663,8.65603125,1.63583614,28.0,0.9662,0.9934,0.9968535,0.99999255,0.99999255,,7.76953888,8.03322029,8.28701878,2.87e-06,0.08131309,0.13581106,0.0005177,0.34417716,0.54038978,7.260849,7.41930747,7.62054157,20.0,0.0,0.0,1.0,1:1
7118.0,UPK_562,Cantat-Gaudin+20,gaia_dr2,0.07201,0.05488751,0.05488751,0.10702266,0.000939,0.0,0.01087,0.0,0.0009798,0.0,0.0,0.0,UPK_562,"Theia_417,UPK_562",o,9.18057875,75.0,9.92498003,63.0,165.95467396,-57.02446614,288.65587895,2.834,0.30798283,0.6728707,0.6728707,0.98495763,4.32110414,9.44094845,9.44094845,13.82051969,-11.66706095,0.22871918,0.02881591,4.83612883,0.17825604,0.02245815,1.19940123,0.07144798,0.0090016,802.28855687,803.87157499,805.46085245,72.0,0.0,-7865.04246961,-760.70235524,59.88900393,-3.50078228,16.22025479,3.82315072,18.0,0.9432,0.9903,0.9949404,0.99997646,0.99997646,,8.4548893,8.70357752,8.89383507,0.02788,0.13273825,0.20940983,0.1713,0.63324982,0.89815325,9.28900719,9.44484186,9.63522434,40.0,0.0,0.0,2.0,1:m
7119.0,UPK_567,Cantat-Gaudin+20,gaia_dr2,0.03161,0.00874111,0.0184624,0.00874111,0.03965,0.0,0.09645,0.1788,0.01824,0.0,0.179,0.0596,UPK_567,"Theia_735,UPK_567",o,16.45659581,138.0,16.58001282,137.0,160.95097758,-67.51979748,291.16677353,-7.612,0.81536307,0.64272409,3.61597681,4.21359388,8.98900899,7.08556122,39.91482474,46.53375037,-6.4026466,0.30648467,0.02618475,0.19744828,0.4425196,0.037807,1.56058404,0.04879359,0.00416872,630.87704854,631.6174112,632.35951361,129.0,0.0,-7896.13147667,-583.81457732,-63.44093077,6.94591761,14.56432788,2.12442556,47.0,0.2509,0.8054,0.91385365,0.99961346,0.99961346,,8.36285496,8.61373377,8.81007195,0.2309,0.43092097,0.54486454,0.5994,1.03999746,1.37527633,8.77737999,8.94795132,9.10677814,80.0,0.0,0.0,2.0,1:m
7121.0,UPK_578,Cantat-Gaudin+20,gaia_dr2,0.02046,0.02284668,0.07154173,0.02284668,0.05754,0.06996279,0.02446,0.0,0.02222,0.0,0.07,0.02332,UPK_578,"Theia_1082,UPK_578",o,13.62684633,79.0,13.62684633,79.0,193.00060099,-57.37408211,303.00836357,5.498,0.17262365,0.11485181,0.89557598,0.89557598,2.76099125,1.83696904,14.32521749,14.32521749,-12.94754464,0.25343178,0.0285133,-4.5745438,0.21169273,0.02381729,1.0601017,0.0431225,0.00485166,914.38254143,916.40203832,918.43047544,79.0,0.0,-7624.82678491,-764.9522937,107.32144814,-3.24766038,5.77636801,1.05461569,30.0,0.7109,0.938,0.96497166,0.99915457,0.99915457,,8.53224373,8.74181128,8.92084503,0.5357,0.72610483,0.89786851,0.1862,0.56864467,0.79850852,9.61244965,9.76540041,9.92518234,40.0,0.0,0.0,2.0,m:m
7122.0,UPK_579,Cantat-Gaudin+20,gaia_dr2,0.399,0.15274549,0.15274549,0.18125062,0.1622,0.40287888,0.02139,0.0,0.0333,0.0,0.403,0.1343,UPK_579,"Theia_404,UPK_579",o,12.17817174,131.0,12.17817174,131.0,193.30152018,-50.83242077,303.21739134,12.04,0.92655765,2.20121293,2.20121293,2.20121293,11.4595513,27.23535902,27.23535902,27.23535902,-10.57675138,0.34299111,0.02996727,-3.29939021,0.38395246,0.03354608,1.3668831,0.05968801,0.00521497,707.29200309,708.56539674,709.84338384,120.0,0.0,-7741.96901625,-579.74863488,167.60986307,-0.8293195,9.41338342,1.37308309,47.0,0.9652,0.9947,0.99734521,0.99999034,0.99999321,,7.97038174,8.22630739,8.44085884,0.01996,0.14388764,0.22183585,0.1078,0.50496492,0.78677046,9.00241375,9.17264032,9.31646824,40.0,0.0,0.0,2.0,1:m
7123.0,UPK_585,Cantat-Gaudin+20,gaia_dr2,0.05982,0.02906982,0.0946517,0.02906982,0.01022,0.0,0.05662,0.03482,0.001369,0.0,0.0348,0.01161,UPK_585,"Theia_264,UPK_585",o,8.76490521,64.0,8.76490521,64.0,212.60936327,-75.8519061,307.80951204,-13.73,0.52783435,0.48571263,2.05779987,2.05779987,6.43180001,5.91851023,25.08490877,25.08490877,-6.77778023,0.49646428,0.06205804,-5.60562085,0.49019744,0.06127468,1.39393971,0.0515935,0.00644919,696.79647878,698.14435815,699.49746228,56.0,0.0,-7706.64668696,-535.80168923,-146.01080361,-22.0632354,10.44750284,2.04892388,26.0,0.8119,0.974,0.9877713,0.99998838,0.99998838,,7.73991013,7.97893286,8.19005108,0.07931,0.21951802,0.33415714,0.01026,0.38567859,0.57230216,9.02704906,9.16800499,9.38693523,40.0,0.0,0.0,2.0,1:m
7124.0,UPK_587,Cantat-Gaudin+20,gaia_dr2,0.1141,0.07054132,0.07054132,0.30634129,0.07583,0.14147417,0.04371,0.0,0.001808,0.0,0.141,0.04716,UPK_587,UPK_587,o,6.78675053,53.0,8.49619166,35.0,201.15033689,-49.92700804,308.39002182,12.59,0.21324261,0.37257745,0.37257745,1.32604143,3.28435424,5.73847746,5.73847746,20.42719023,-8.78817025,0.21272454,0.03595701,-2.62071009,0.15333641,0.02591858,1.10301691,0.05548106,0.00937801,879.49058724,882.46323495,885.4560457,52.0,0.0,-7586.64706881,-675.03763539,211.82698043,-17.04909246,9.95160638,3.31720213,9.0,0.9922,0.9988,0.99948961,0.99999714,0.99999857,,7.93646526,8.16515541,8.39984894,0.03278,0.15675582,0.22021553,0.2264,0.62573513,0.96265084,9.4600811,9.63886881,9.78574181,40.0,0.0,0.0,1.0,1:1
7125.0,UPK_594,Cantat-Gaudin+20,gaia_dr2,0.06035,0.03098101,0.03098101,0.08086857,0.07774,0.15369665,0.002699,0.0,0.02751,0.0,0.154,0.05123,UPK_594,"Theia_505,UPK_594",o,7.3343282,95.0,8.94974273,70.0,218.77576993,-67.93733589,312.45248772,-7.003,0.33951246,0.74628515,0.74628515,1.52875274,5.45888653,11.99976165,11.99976165,24.58575711,-2.05274453,0.33566747,0.04011994,-3.12630079,0.16352863,0.01954541,1.04514928,0.04821451,0.00576274,918.82174241,921.22537876,923.64162392,90.0,0.0,-7505.09443161,-674.64455158,-93.09164876,-0.11113456,11.56385767,3.33819817,12.0,0.9616,0.9903,0.99455419,0.99991357,0.99991357,,7.7876792,8.01678371,8.22086716,0.5001,0.71989256,0.85213441,0.6404,1.10655773,1.44130075,9.63041782,9.79526711,9.92913914,80.0,0.0,0.0,2.0,1:m
7127.0,UPK_599,Cantat-Gaudin+20,gaia_dr2,0.276,0.13634348,0.17762144,0.13634348,0.02667,0.0,0.08499,0.1465,0.02879,0.0,0.146,0.04882,UPK_599,"Theia_24,UPK_599",o,15.7991588,150.0,15.7991588,150.0,206.08919717,-38.7697974,314.10485934,22.95,0.67800093,0.94492581,2.02447312,2.02447312,7.85891354,10.9534023,23.47495419,23.47495419,-10.02166597,0.34790251,0.02840612,0.28401382,0.24890803,0.02032326,1.46264219,0.09990617,0.0081573,662.36980546,664.10168737,665.84264964,116.0,0.0,-7695.70358692,-439.12042104,278.67280263,-8.64785079,18.95764437,3.64840036,27.0,0.4738,0.8987,0.94922787,0.99893188,0.99938089,,6.85008049,7.11724353,7.32856321,0.05426,0.18915591,0.29341501,0.3185,0.81567246,1.19909227,8.90561104,9.06738424,9.2501297,80.0,0.0,0.0,2.0,1:m
7128.0,UPK_604,Cantat-Gaudin+20,gaia_dr2,0.1024,0.13435117,0.14508907,0.13435117,0.02701,0.0,0.04045,0.0,0.01771,0.0,0.0,0.0,UPK_604,"Theia_14,UPK_604",o,11.24896912,50.0,11.59092965,49.0,224.52007833,-59.66739171,318.30444098,-0.63,0.18303314,0.15521696,0.76242643,1.01986305,2.34943048,1.99237746,9.78712126,13.09239554,-4.57601159,0.15669691,0.02238527,-3.69454856,0.14070794,0.02010113,1.31970787,0.04499211,0.00642744,733.54919313,735.45147565,737.36365004,40.0,0.0,-7572.87543946,-489.17301182,11.3076618,-2.11819334,18.01791251,4.81548968,14.0,0.07729,0.3641,0.56550467,0.96578324,0.97063029,,6.69459629,6.89490414,7.05337715,0.8477,1.09053963,1.35080647,0.9704,1.51564264,1.99721527,9.15725327,9.28778124,9.47703934,40.0,0.0,0.0,2.0,1:m
7129.0,UPK_605,Cantat-Gaudin+20,gaia_dr2,0.01953,0.0249264,0.05426043,0.0249264,0.05668,0.07967958,0.1005,0.3819,0.01514,0.0,0.382,0.1538,UPK_605,"Theia_270,UBC_304,UPK_605",o,13.64730458,85.0,13.64730458,85.0,234.5881071,-65.97631811,318.82928307,-8.4,0.16430721,0.11943271,0.78365742,0.78365742,2.10221491,1.52806984,10.02703701,10.02703701,-3.67167896,0.1602826,0.01738509,-4.29054734,0.1750534,0.01898721,1.32849979,0.05340869,0.00579299,731.53553404,733.06404597,734.5989588,78.0,0.0,-7576.3539927,-477.40330384,-87.68262684,0.26694719,7.57135664,1.65220547,21.0,0.9905,0.9991,0.99966547,1.0,1.0,,7.83356524,8.06662083,8.33333969,0.01193,0.14059129,0.20447648,0.2797,0.82960752,1.10540438,9.08295822,9.27783823,9.42163754,80.0,0.0,0.0,3.0,1:m
7130.0,UPK_606,Cantat-Gaudin+20,gaia_dr2,0.1616,0.05291988,0.10332577,0.05291988,0.06078,0.01824641,0.07368,0.04598,0.06972,0.1162,0.116,0.06016,UPK_606,UPK_606,o,11.97724756,80.0,12.56927643,71.0,215.8908159,-46.42378799,319.0372115,13.55,0.89461234,0.98973616,3.05370138,5.03109368,2.59832524,2.8746566,8.87690124,14.64886413,-20.06022191,0.68959214,0.08183953,-16.89067761,0.46728975,0.05545709,5.89775896,0.12223594,0.01450674,166.30233135,166.39718115,166.4921392,75.0,0.0,-7999.71760511,-106.04998463,59.46460336,7.44771086,23.13510146,4.15518689,31.0,0.9756,0.9971,0.99871057,0.99999893,0.99999893,,6.72163153,6.98093247,7.24088526,0.05169,0.34374347,0.51265717,0.001492,0.54143175,0.76292741,5.97793865,6.10802197,6.25507212,80.0,0.0,0.0,1.0,1:1
7131.0,UPK_607,Cantat-Gaudin+20,gaia_dr2,0.01587,0.03696375,0.04197459,0.03696375,0.02096,0.0,0.01736,0.0,0.03948,0.0,0.0,0.0,UPK_607,"Theia_16,Theia_1969,UPK_607",o,10.3723791,80.0,10.49245395,78.0,225.03002752,-57.15263824,319.72355054,1.463,0.13510328,0.16787092,0.42924203,0.56729454,2.10258636,2.61254554,6.68032398,8.82896817,-4.29995688,0.18761609,0.02124334,-3.23963892,0.20831068,0.02358654,1.08688463,0.07255754,0.00821552,888.25062347,891.68157066,895.1391253,61.0,0.0,-7441.84540527,-576.26363368,41.82866653,-20.3325285,21.75843081,6.88061997,10.0,0.3944,0.8466,0.91464034,0.99777567,0.9982422,,6.67526531,6.91138601,7.06016207,0.6107,0.86383748,1.09677017,1.322,1.84499127,2.28956461,9.55997086,9.72608423,9.88151169,80.0,0.0,0.0,3.0,1:m
7132.0,UPK_612,Cantat-Gaudin+20,gaia_dr2,0.9614,0.13858814,0.18769387,0.13858814,0.07501,0.02058427,0.1312,0.06309,0.07518,0.08276,0.0828,0.05548,UPK_612,UPK_612,o,23.49957341,228.0,23.49957341,228.0,255.09853445,-68.52356218,322.60945417,-15.82,1.71339248,1.50393969,6.93687065,6.93687065,6.78123298,5.9518572,27.58133009,27.58133009,-13.32699068,1.04486943,0.06919817,-12.20818597,1.02196451,0.06768125,4.3788809,0.20495872,0.01357372,226.60453161,226.69657361,226.7886904,176.0,0.0,-7948.8373601,-132.44867712,-41.43028066,2.52238575,7.17150644,0.82262821,76.0,0.9806,0.9962,0.99815011,0.99998093,0.99998093,,7.80612183,8.07790709,8.300354,0.0002538,0.10087378,0.15292114,0.1492,0.62258753,0.95924783,6.62627029,6.77841377,6.92054033,20.0,0.0,0.0,1.0,1:1
7133.0,UPK_613,Cantat-Gaudin+20,gaia_dr2,0.01659,0.03087038,0.03575235,0.03087038,0.09743,0.31834829,0.005666,0.0,0.01089,0.0,0.318,0.1061,UPK_613,UPK_613,o,9.13366622,43.0,9.13366622,43.0,226.28856876,-49.16183157,324.27005771,8.09,0.24489658,0.53737894,0.53737894,0.53737894,3.65357664,8.01726484,8.01726484,8.01726484,-4.43857252,0.19441413,0.02964788,-3.67633363,0.19615271,0.02991301,1.11976627,0.03752085,0.00572188,851.10003378,854.78222902,858.49642397,43.0,0.0,-7434.67975885,-494.1966773,139.33185477,-29.7797628,11.07401184,3.3389402,11.0,0.9523,0.99,0.99490735,0.99985957,0.99998975,TP,8.11670589,8.32925367,8.63266659,0.1827,0.35851413,0.51002711,0.09779,0.47586867,0.74198806,9.48197746,9.60947227,9.82253075,40.0,0.0,0.0,1.0,1:1
7134.0,UPK_614,Cantat-Gaudin+20,gaia_dr2,0.03884,0.04364307,0.08160616,0.04364307,0.0185,0.0,0.01484,0.0,0.01815,0.0,0.0,0.0,UPK_614,"Theia_2762,Theia_3370,UPK_614",o,12.08393767,61.0,12.08393767,61.0,231.148477,-53.9785111,324.32217628,2.408,0.19385709,0.14696439,0.89005044,0.89005044,2.99115556,2.26761181,13.73425801,13.73425801,-1.86950299,0.14659292,0.0187693,-4.46216119,0.10893548,0.01394776,1.0847637,0.05051809,0.00646818,881.35363512,884.05294833,886.76884665,60.0,0.0,-7404.39064555,-515.14896546,56.10152923,-7.4966127,17.77030971,4.07678864,19.0,0.7507,0.967,0.98510152,0.99998975,0.99998975,TP,7.83519936,8.08391237,8.34374714,0.2103,0.38856269,0.5561974,0.2154,0.68994343,0.97928846,9.56809139,9.7391119,9.88631725,40.0,0.0,0.0,3.0,1:m
7135.0,UPK_617,Cantat-Gaudin+20,gaia_dr2,0.01341,0.02522912,0.03147829,0.02522912,0.08844,0.22275697,0.01646,0.0,0.0103,0.0,0.223,0.07425,UPK_617,UPK_617,o,13.71909386,98.0,14.05373599,96.0,234.83197328,-55.37285621,325.26683911,0.04425,0.16651219,0.2051759,0.53151882,0.8653427,2.08284031,2.56647438,6.64874739,10.82504949,-2.80744187,0.22778829,0.02324854,-5.27554428,0.19366464,0.01976581,1.36751518,0.05754878,0.00587355,715.27800993,716.69003154,718.10763908,96.0,0.0,-7532.98823071,-408.33834045,19.84539014,-32.1542125,7.00197132,1.23778535,32.0,0.9073,0.9888,0.99497604,0.99999654,0.99999654,,7.75002193,7.99078393,8.20856857,0.2667,0.43869933,0.59377193,0.08613,0.50820869,0.74303317,9.06415844,9.23708725,9.41163921,80.0,0.0,0.0,1.0,1:1
7004.0,UPK_62,Cantat-Gaudin+20,gaia_dr2,0.006744,0.01160866,0.02906969,0.01160866,0.04527,0.0,0.01542,0.0,0.02309,0.0,0.0,0.0,UPK_62,UPK_62,o,10.54559518,69.0,10.54559518,69.0,289.73108116,20.81743833,54.52478448,3.585,0.15725009,0.15532894,0.58096001,0.58096001,2.40099163,2.37165828,8.87073864,8.87073864,-0.40673244,0.12900169,0.01552998,-5.41642049,0.16400686,0.01974411,1.09007851,0.07338261,0.00883423,871.29378065,874.82522285,878.38540815,55.0,0.0,-7615.12217731,711.03412946,74.19952893,0.61029716,38.46990636,11.1053054,12.0,0.8259,0.9346,0.95791081,0.99663663,0.99827003,,7.97970581,8.22581005,8.455966,4.028,4.23525906,4.42551565,2.27,2.57020855,2.88416433,9.53820324,9.69411182,9.80978203,40.0,0.0,0.0,1.0,1:1
7136.0,UPK_621,Cantat-Gaudin+20,gaia_dr2,0.06607,0.07014043,0.07014043,0.19590655,0.01422,0.0,0.008808,0.0,0.001178,0.0,0.0,0.0,UPK_621,"Theia_61,UPK_621",o,9.4150889,65.0,10.99213839,46.0,237.20051116,-54.41533875,326.93023737,-0.02531,0.10617335,0.13195111,0.33726429,0.92988273,1.62718775,2.0222529,5.16888664,14.25239825,-2.4707775,0.12474493,0.01839264,-3.0841922,0.12345933,0.01820309,1.10195833,0.04868908,0.00717881,875.5703477,878.10058625,880.64549104,62.0,0.0,-7386.12302559,-479.14481504,18.52796674,-4.38521853,18.98122543,6.71087661,8.0,0.9902,0.9987,0.99946502,1.0,1.0,,7.57574463,7.8116405,8.08867645,0.712,0.90109861,1.12137139,0.4971,1.07909185,1.46040547,9.54507256,9.69020462,9.86481285,40.0,0.0,0.0,2.0,1:m
7137.0,UPK_624,Cantat-Gaudin+20,gaia_dr2,0.1525,0.05101554,0.12560315,0.05101554,0.3653,1.39869255,0.02942,0.0,0.009122,0.0,1.4,0.4662,UPK_624,"Theia_119,UPK_624",o,11.45437072,66.0,11.45437072,66.0,254.37712536,-60.51874832,329.06331605,-10.84,0.63635136,0.47047653,2.98893687,2.98893687,3.48628687,2.5774842,16.38925592,16.38925592,-1.71528423,0.66553988,0.0819223,-14.38441516,0.50006101,0.06155326,3.10927048,0.09563601,0.01177198,313.51675949,313.8852573,314.25462237,49.0,0.0,-7857.69884,-158.4862635,-38.90790463,1.16397197,11.46353306,2.62991485,19.0,0.6319,0.9475,0.97324389,0.99965924,0.99965924,,7.13753653,7.4028821,7.59059763,0.03668,0.19816709,0.28908747,0.004821,0.43497829,0.65423077,7.28644753,7.46764493,7.62108469,40.0,0.0,0.0,2.0,1:m
7138.0,UPK_626,Cantat-Gaudin+20,gaia_dr2,0.02939,0.01702842,0.04620515,0.01702842,0.1492,0.44407257,0.1306,0.4542,0.000943,0.0,0.454,0.2994,UPK_626,"Theia_732,UPK_626",o,10.15830362,90.0,11.10019092,85.0,239.79050122,-50.4183432,330.6924615,2.052,0.50144743,0.54791819,1.7257317,4.13124469,4.37619073,4.78177021,15.0648349,36.11554732,-7.46422865,0.36068882,0.0391222,-5.60440999,0.27091889,0.02938528,1.95837351,0.06496512,0.00704646,499.31059572,500.01424049,500.71987125,78.0,0.0,-7686.19402041,-244.59899472,37.59089991,-18.54141902,9.27292778,1.59029399,34.0,0.9518,0.989,0.99421328,0.99985147,0.9999584,,7.79291391,8.08587217,8.33141422,0.4053,0.61744112,0.80568182,0.8067,1.32955396,1.717448,8.28842545,8.42855501,8.58547211,80.0,0.0,0.0,2.0,1:m
7139.0,UPK_627,Cantat-Gaudin+20,gaia_dr2,0.01091,0.00278249,0.00982531,0.00278249,0.03465,0.0,0.1501,0.4481,0.02442,0.0,0.448,0.1494,UPK_627,UPK_627,o,14.39057935,106.0,14.71035695,99.0,245.36991949,-53.13273403,331.38424874,-2.282,1.14087135,1.24988785,3.91954187,5.02290703,10.34296458,11.33159137,35.58479563,45.64788617,-2.48964959,0.41549715,0.04175903,-10.16705917,0.31666279,0.03182581,1.88452536,0.05751243,0.00578022,518.58447596,519.36609209,520.15006789,97.0,0.0,-7666.4634596,-248.54475237,-1.04876982,-6.63569456,14.82638825,2.58094291,33.0,0.3576,0.7906,0.88717517,0.99793112,0.99931991,,7.9181385,8.17679167,8.42189884,0.14,0.29946227,0.434827,0.5659,1.0140478,1.41809225,8.36168671,8.49753284,8.67666721,80.0,0.0,0.0,1.0,1:1
7140.0,UPK_629,Cantat-Gaudin+20,gaia_dr2,0.4487,0.38616518,0.38616518,0.47220228,0.1105,0.48905542,0.01583,0.0,0.0362,0.0,0.489,0.163,UPK_629,"Theia_206,UPK_629",o,7.21434068,57.0,8.40724659,53.0,254.99088407,-56.41915513,332.57151858,-8.614,0.46798003,0.95027906,0.95027906,1.14341029,7.40386358,15.03531075,15.03531075,18.09177503,0.70847342,0.24753259,0.03400122,-3.81182699,0.21882109,0.03005739,1.04826907,0.05212938,0.00716052,903.59825498,906.4504258,909.32065916,55.0,0.0,-7326.84612591,-412.83883119,-117.00110943,3.86117883,19.81221112,4.54523295,19.0,0.8841,0.9908,0.99602488,0.99999619,0.99999619,,8.16589832,8.37777758,8.63070869,0.1675,0.33625498,0.45832032,0.1254,0.56676266,0.81900448,9.5935812,9.76135445,9.93901062,40.0,0.0,0.0,2.0,1:m
7141.0,UPK_630,Cantat-Gaudin+20,gaia_dr2,0.03815,0.09981608,0.16166293,0.09981608,0.05505,0.054767,0.01666,0.0,0.03855,0.0,0.0548,0.01826,UPK_630,"Theia_207,UBC_544,UPK_630",o,11.41365388,66.0,11.41365388,66.0,249.1743574,-51.26514819,334.34671947,-2.684,0.12455642,0.1646872,0.3822275,0.3822275,1.95049767,2.57893061,5.98559032,5.98559032,-1.81804918,0.19543258,0.02405609,-2.31065643,0.17733441,0.02182836,1.0692139,0.05086112,0.00626057,894.45080231,897.22476342,900.01598383,63.0,0.0,-7314.18557059,-388.00487326,-23.28369099,-2.22989596,12.18742874,2.65951499,21.0,0.92,0.9867,0.9928709,0.99989051,0.99989051,,7.74023056,7.98381472,8.18441582,0.3925,0.55124366,0.70705581,0.3489,0.76576981,1.10172832,9.61720467,9.7437439,9.93228054,40.0,0.0,0.0,3.0,1:m
7143.0,UPK_640,Cantat-Gaudin+20,gaia_dr2,0.438,0.10625698,0.1609046,0.10625698,0.03745,0.0,0.1155,0.09759,0.03867,0.0,0.0976,0.03253,UPK_640,"FoF_2442,UPK_640",o,22.70173807,764.0,28.9085031,427.0,249.69239022,-39.50714301,343.3396173,4.909,0.99055904,0.84101986,4.12191587,13.99544069,3.00612563,2.55223661,12.52947138,43.33411491,-11.88245389,0.49895181,0.02414597,-21.39053744,0.56300238,0.02724559,5.70600973,0.14884794,0.00720326,173.81641031,173.86257978,173.90877378,387.0,0.0,-7955.9829185,-49.66339782,35.25388748,1.83143264,30.75101707,2.43871429,159.0,0.9364,0.989,0.99445808,0.99992484,0.9999854,,6.72032738,6.98316407,7.1599493,0.05855,0.24365179,0.34148082,0.215,0.76157314,1.15272331,6.02238607,6.20910144,6.31877136,20.0,0.0,0.0,2.0,1:m
7144.0,UPK_642,Cantat-Gaudin+20,gaia_dr2,0.03474,0.03460657,0.03460657,0.04771675,0.07942,0.21791734,0.04922,0.0,0.02608,0.0,0.218,0.07264,UPK_642,"Theia_288,UPK_642",o,8.80777001,54.0,9.11781682,45.0,263.02644494,-44.3206738,345.50824725,-5.886,0.31480172,0.72815098,0.72815098,1.06181618,5.11541757,11.83271588,11.83271588,17.25594223,2.26758244,0.18966686,0.02827387,-4.39322272,0.17743307,0.02645016,1.02459155,0.04590161,0.00684261,927.5705652,931.02694682,934.50918364,50.0,0.0,-7225.56839689,-231.75310538,-76.97425526,13.09187639,35.72580285,9.22436263,15.0,0.9766,0.9933,0.99614286,0.9998349,0.99996537,,7.78841925,8.00017786,8.21179581,0.2175,0.39300883,0.52548933,0.3419,0.78488368,1.11300528,9.6277895,9.82727766,9.9607439,40.0,0.0,0.0,2.0,1:m
7145.0,UPK_644,Cantat-Gaudin+20,gaia_dr2,0.08334,0.01821501,0.09623281,0.01821501,0.04958,0.0,0.09033,0.2199,0.0423,0.0,0.22,0.07331,UPK_644,"UBC_325,UPK_644",o,15.83120076,129.0,15.83120076,129.0,249.13397822,-31.33767814,349.22128762,10.66,0.64808009,0.31924479,4.57521773,4.57521773,8.2188368,4.04847503,58.14326081,58.14326081,-3.91957717,0.29964763,0.0263825,-3.34567343,0.25264543,0.02224419,1.3437045,0.03998229,0.00352024,725.29895299,726.58393363,727.87347543,125.0,0.0,-7420.17447764,-133.5409317,153.34943336,-22.49208264,18.07100938,2.72430717,44.0,0.738,0.9728,0.98786056,0.99986696,0.99996877,,8.27897263,8.51388311,8.73220158,0.2383,0.40949744,0.54696286,0.2735,0.699182,1.00889909,9.06983471,9.24263096,9.38205719,80.0,0.0,0.0,2.0,1:m
7146.0,UPK_645,Cantat-Gaudin+20,gaia_dr2,0.1027,0.10083266,0.21220552,0.10083266,0.0133,0.0,0.04956,0.0,0.001294,0.0,0.0,0.0,UPK_645,"Theia_337,UPK_645",o,13.54147409,95.0,12.17177928,71.0,270.13971988,-42.83973747,349.43163946,-9.576,0.24823682,0.2143252,1.01859328,2.45435357,2.98036575,2.57321407,12.23058436,29.4851625,2.75969995,0.1612215,0.01913347,-2.89255907,0.16746182,0.01987406,1.40992956,0.04274745,0.00507319,686.11524052,687.89678227,689.68759988,68.0,0.0,-7455.46356168,-124.40854222,-95.34292172,-0.24522587,12.63419482,2.52683896,25.0,0.5669,0.9278,0.97032347,0.9998877,0.9998877,,7.96044016,8.20481586,8.49194908,0.03485,0.18847728,0.27868149,0.2046,0.62956595,0.93679476,8.98404789,9.13517904,9.32379341,20.0,0.0,0.0,2.0,1:m
