recno	ID	NameLit	SourceCat	TypeSourceCat	Sep	SepTidal	SepTidalLit	SepTidalData	pmRASep	pmRASigma	pmDESep	pmDESigma	PlxSep	PlxSigma	maxSigma	meanSigma
21485	6226	Theia_2840	Kounkel+20	gaia_dr2	0.3052	0.24556346	0.24556346	0.95780603	0.6497	0.58573215	0.06007	0.0765	0.008226	0.0	0.586	0.2207
21486	5269	Theia_2841	Kounkel+20	gaia_dr2	0.2223	0.20803749	0.20803749	0.72199078	0.1152	0.07897579	0.07865	0.07032	0.0274	0.0	0.079	0.04977
21487		Theia_2842	Kounkel+20	gaia_dr2												
21488		Theia_2843	Kounkel+20	gaia_dr2												
21489		Theia_2844	Kounkel+20	gaia_dr2												
21490		Theia_2845	Kounkel+20	gaia_dr2												
21491		Theia_2846	Kounkel+20	gaia_dr2												
21492		Theia_2847	Kounkel+20	gaia_dr2												
21493		Theia_2848	Kounkel+20	gaia_dr2												
21494		Theia_2849	Kounkel+20	gaia_dr2												
21495		Theia_285	Kounkel+20	gaia_dr2												
21496	5862	Theia_2850	Kounkel+20	gaia_dr2	0.09862	0.03923579	0.03923579	0.98300692	0.2817	0.18680028	0.3542	0.2239	0.3427	1.676	1.68	0.6955
21497	5441	Theia_2851	Kounkel+20	gaia_dr2	0.01325	0.00747388	0.00747388	0.0248502	0.01396	0.0	0.009118	0.0	0.0555	0.03826	0.0383	0.01275
21498		Theia_2852	Kounkel+20	gaia_dr2												
21499		Theia_2853	Kounkel+20	gaia_dr2												
21500		Theia_2854	Kounkel+20	gaia_dr2												
21501	5018	Theia_2855	Kounkel+20	gaia_dr2	0.225	0.15833372	0.15833372	0.98095419	2.017	1.46432827	0.8138	0.6225	0.2116	1.516	1.52	1.201
21502	5328	Theia_2855	Kounkel+20	gaia_dr2	0.3949	0.27789837	0.27789837	0.46735075	0.01813	0.0	0.0487	0.0	0.04505	0.0	0.0	0.0
21503		Theia_2856	Kounkel+20	gaia_dr2												
21504		Theia_2857	Kounkel+20	gaia_dr2												
21505		Theia_2858	Kounkel+20	gaia_dr2												
21506		Theia_2859	Kounkel+20	gaia_dr2												
21507	1348	Theia_286	Kounkel+20	gaia_dr2	0.4046	0.09072088	0.09072088	0.4597807	0.1358	0.14995633	0.6661	0.3965	0.08283	0.142	0.397	0.2295
21508	5560	Theia_286	Kounkel+20	gaia_dr2	0.2274	0.0509831	0.0509831	0.67990534	0.9442	1.5633177	1.626	1.014	0.4885	1.897	1.9	1.492
21509	4827	Theia_286	Kounkel+20	gaia_dr2	0.567	0.12715092	0.12715092	0.77698149	0.603	0.96676873	1.599	0.9967	0.4829	1.873	1.87	1.279
21510		Theia_2860	Kounkel+20	gaia_dr2												
21511		Theia_2861	Kounkel+20	gaia_dr2												
21512		Theia_2862	Kounkel+20	gaia_dr2												
21513		Theia_2863	Kounkel+20	gaia_dr2												
21514		Theia_2864	Kounkel+20	gaia_dr2												
21515	1582	Theia_2865	Kounkel+20	gaia_dr2	0.1962	0.11938104	0.11938104	0.54782411	0.09294	0.12398408	0.2608	0.3045	0.05837	0.06598	0.304	0.1648
21516		Theia_2866	Kounkel+20	gaia_dr2												
21517		Theia_2867	Kounkel+20	gaia_dr2												
21518		Theia_2868	Kounkel+20	gaia_dr2												
21519	67	Theia_2869	Kounkel+20	gaia_dr2	0.1037	0.04186314	0.04186314	0.13009862	0.5467	0.41500225	0.3477	0.5618	0.07202	0.1033	0.562	0.36
21520		Theia_287	Kounkel+20	gaia_dr2												
21521		Theia_2870	Kounkel+20	gaia_dr2												
21522	4516	Theia_2871	Kounkel+20	gaia_dr2	0.07558	0.06174416	0.06174416	0.21178025	0.1443	0.57283283	0.4339	0.6567	0.07058	0.1659	0.657	0.4651
21523		Theia_2872	Kounkel+20	gaia_dr2												
21524		Theia_2873	Kounkel+20	gaia_dr2												
21525		Theia_2874	Kounkel+20	gaia_dr2												
21526		Theia_2875	Kounkel+20	gaia_dr2												
21527		Theia_2876	Kounkel+20	gaia_dr2												
21528		Theia_2877	Kounkel+20	gaia_dr2												
21529		Theia_2878	Kounkel+20	gaia_dr2												
21530	1641	Theia_2879	Kounkel+20	gaia_dr2	0.06163	0.05926999	0.05926999	0.38011241	0.2556	0.47043678	0.07353	0.1069	0.1459	0.629	0.629	0.4021
21531	7144	Theia_288	Kounkel+20	gaia_dr2	0.4648	0.13619972	0.13619972	0.63826317	0.04408	0.0	0.7433	0.5954	0.1694	0.5418	0.595	0.3791
21532		Theia_2880	Kounkel+20	gaia_dr2												
21533		Theia_2881	Kounkel+20	gaia_dr2												
21534		Theia_2882	Kounkel+20	gaia_dr2												
21535	6299	Theia_2883	Kounkel+20	gaia_dr2	0.1929	0.1215164	0.17456578	0.1215164	0.04695	0.0	0.03417	0.0	0.02017	0.0	0.0	0.0
21536	5902	Theia_2884	Kounkel+20	gaia_dr2	0.3367	0.26457939	0.26457939	0.64847527	0.4829	0.30968208	0.431	0.5883	0.0936	0.4638	0.588	0.4539
21537	1192	Theia_2884	Kounkel+20	gaia_dr2	0.6716	0.52773765	0.52773765	0.74694688	1.119	0.7647731	0.7384	1.063	0.1094	0.6325	1.06	0.8202
21538	5850	Theia_2884	Kounkel+20	gaia_dr2	0.5649	0.44389129	0.44389129	0.72322651	0.2314	0.12976625	0.3569	0.474	0.1062	0.598	0.598	0.4006
21539	5927	Theia_2884	Kounkel+20	gaia_dr2	0.6836	0.53716592	0.53716592	0.8689344	2.249	1.57260234	0.5135	0.7158	0.09222	0.4491	1.57	0.9125
21540		Theia_2885	Kounkel+20	gaia_dr2												
21541		Theia_2886	Kounkel+20	gaia_dr2												
21542		Theia_2887	Kounkel+20	gaia_dr2												
21543		Theia_2888	Kounkel+20	gaia_dr2												
21544		Theia_2889	Kounkel+20	gaia_dr2												
21545		Theia_289	Kounkel+20	gaia_dr2												
21546	6014	Theia_2890	Kounkel+20	gaia_dr2	0.6329	0.30436047	0.30436047	0.86955075	1.073	0.63055496	0.6285	0.5255	0.1102	0.4089	0.631	0.5217
21547		Theia_2891	Kounkel+20	gaia_dr2												
21548		Theia_2892	Kounkel+20	gaia_dr2												
21549		Theia_2893	Kounkel+20	gaia_dr2												
21550		Theia_2894	Kounkel+20	gaia_dr2												
21551		Theia_2895	Kounkel+20	gaia_dr2												
21552		Theia_2896	Kounkel+20	gaia_dr2												
21553	5863	Theia_2897	Kounkel+20	gaia_dr2	0.1221	0.13327631	0.13327631	0.16102849	0.006481	0.0	0.08045	0.1025	0.02282	0.0	0.103	0.03418
21554		Theia_2898	Kounkel+20	gaia_dr2												
21555		Theia_2899	Kounkel+20	gaia_dr2												
21556	5486	Theia_29	Kounkel+20	gaia_dr2	0.2913	0.08510797	0.08510797	0.1218169	0.3271	0.09887259	0.1446	0.06397	0.1402	0.1353	0.135	0.09939
21557	5561	Theia_290	Kounkel+20	gaia_dr2	0.1322	0.08652592	0.08652592	0.28738107	0.001311	0.0	0.01643	0.0	0.02563	0.0	0.0	0.0
21558	4641	Theia_2900	Kounkel+20	gaia_dr2	0.3304	0.27446711	0.27446711	0.85331737	1.457	0.80618633	0.6521	1.251	0.001685	0.0	1.25	0.6857
21559	542	Theia_2900	Kounkel+20	gaia_dr2	0.6168	0.5122992	0.5122992	0.9609227	0.6978	0.37109372	0.6769	1.302	0.04145	0.0	1.3	0.5578
21560	5864	Theia_2901	Kounkel+20	gaia_dr2	0.3089	0.10332081	0.10332081	0.66619867	0.2541	0.67362281	1.269	1.671	0.3721	1.943	1.94	1.429
21561	5865	Theia_2902	Kounkel+20	gaia_dr2	0.3465	0.15034329	0.15034329	0.73151939	1.131	1.60674455	0.0612	0.03101	0.1701	1.107	1.61	0.9148
21562		Theia_2903	Kounkel+20	gaia_dr2												
21563		Theia_2904	Kounkel+20	gaia_dr2												
21564		Theia_2905	Kounkel+20	gaia_dr2												
21565	6110	Theia_2906	Kounkel+20	gaia_dr2	0.1298	0.14515282	0.14515282	0.5031566	0.04343	0.0	0.02252	0.0	0.001547	0.0	0.0	0.0
21566	1525	Theia_2907	Kounkel+20	gaia_dr2	0.1398	0.1294806	0.1294806	0.99452532	0.4265	0.49230401	0.1319	0.2569	0.06982	0.1438	0.492	0.2977
21567		Theia_2908	Kounkel+20	gaia_dr2												
21568		Theia_2909	Kounkel+20	gaia_dr2												
21569	5562	Theia_291	Kounkel+20	gaia_dr2	0.8044	0.10429749	0.10429749	0.49492708	0.06498	0.04773823	0.11	0.05854	0.06614	0.06777	0.0678	0.05802
21570		Theia_2910	Kounkel+20	gaia_dr2												
21571		Theia_2911	Kounkel+20	gaia_dr2												
21572	4605	Theia_2912	Kounkel+20	gaia_dr2	0.07516	0.03746664	0.03746664	0.19780173	0.1434	0.20518174	0.06236	0.03502	0.02357	0.0	0.205	0.08007
21573		Theia_2913	Kounkel+20	gaia_dr2												
21574		Theia_2914	Kounkel+20	gaia_dr2												
21575	6366	Theia_2915	Kounkel+20	gaia_dr2	0.2342	0.1181529	0.1181529	0.60849865	0.3457	0.21362153	0.3409	0.2159	0.07887	0.2073	0.216	0.2123
21576	6365	Theia_2915	Kounkel+20	gaia_dr2	0.1483	0.07483514	0.07483514	0.56396995	0.3105	0.18818823	2.154	1.562	0.03191	0.0	1.56	0.5833
21577		Theia_2916	Kounkel+20	gaia_dr2												
21578		Theia_2917	Kounkel+20	gaia_dr2												
21579		Theia_2918	Kounkel+20	gaia_dr2												
21580		Theia_2919	Kounkel+20	gaia_dr2												
21581	3946	Theia_292	Kounkel+20	gaia_dr2	1.145	0.22751915	0.22751915	0.81770025	0.2537	0.52907202	0.1762	0.1467	0.06289	0.05341	0.529	0.243
21582	5563	Theia_292	Kounkel+20	gaia_dr2	0.4364	0.08669087	0.08669087	0.14527871	0.1338	0.2176077	0.6862	0.7395	0.09889	0.2026	0.739	0.3866
21583		Theia_2920	Kounkel+20	gaia_dr2												
21584	5866	Theia_2921	Kounkel+20	gaia_dr2	0.1548	0.10664261	0.10664261	0.47444716	0.04167	0.0	0.2752	0.2943	0.04908	0.0	0.294	0.09811
21585		Theia_2922	Kounkel+20	gaia_dr2												
21586		Theia_2923	Kounkel+20	gaia_dr2												
21587	5867	Theia_2924	Kounkel+20	gaia_dr2	0.4186	0.16526914	0.16526914	0.54686714	0.06461	0.0228454	0.1173	0.3739	0.01895	0.0	0.374	0.1323
21588	5449	Theia_2925	Kounkel+20	gaia_dr2	0.1462	0.05432215	0.05432215	0.81913492	0.1466	0.2037243	1.01	1.383	0.005016	0.0	1.38	0.5287
21589	1777	Theia_2926	Kounkel+20	gaia_dr2	0.5692	0.20257661	0.20257661	0.49913554	0.0918	0.21098077	0.04338	0.0	0.01911	0.0	0.211	0.07033
21590		Theia_2927	Kounkel+20	gaia_dr2												
21591		Theia_2928	Kounkel+20	gaia_dr2												
21592		Theia_2929	Kounkel+20	gaia_dr2												
21593	4616	Theia_293	Kounkel+20	gaia_dr2	1.116	0.11251443	0.11251443	0.68047662	0.33	0.21178833	0.03045	0.0	0.09135	0.2086	0.212	0.1401
21594	1802	Theia_2930	Kounkel+20	gaia_dr2	0.2296	0.13313953	0.13313953	0.46393719	0.863	0.81868591	0.3627	0.7573	0.126	0.4555	0.819	0.6771
21595		Theia_2931	Kounkel+20	gaia_dr2												
21596		Theia_2932	Kounkel+20	gaia_dr2												
21597		Theia_2933	Kounkel+20	gaia_dr2												
21598		Theia_2934	Kounkel+20	gaia_dr2												
21599		Theia_2935	Kounkel+20	gaia_dr2												
21600	5868	Theia_2936	Kounkel+20	gaia_dr2	0.6541	0.16476382	0.16476382	0.8017025	0.2829	0.31293148	0.008467	0.0	0.07779	0.1261	0.313	0.1463
21601	5869	Theia_2937	Kounkel+20	gaia_dr2	0.3789	0.08890223	0.08890223	0.4873809	0.5223	0.59136653	1.192	0.8067	0.1427	0.4786	0.807	0.6255
21602	2352	Theia_2937	Kounkel+20	gaia_dr2	1.056	0.24785609	0.24785609	0.93727427	0.4508	0.50171666	1.166	0.788	0.3693	1.647	1.65	0.979
21603		Theia_2938	Kounkel+20	gaia_dr2												
21604		Theia_2939	Kounkel+20	gaia_dr2												
21605		Theia_294	Kounkel+20	gaia_dr2												
21606		Theia_2940	Kounkel+20	gaia_dr2												
21607	501	Theia_2941	Kounkel+20	gaia_dr2	0.183	0.06362683	0.06362683	0.3821836	0.02115	0.0	0.1231	0.08474	0.02611	0.0	0.0847	0.02825
21608		Theia_2942	Kounkel+20	gaia_dr2												
21609	6483	Theia_2943	Kounkel+20	gaia_dr2	0.1598	0.06996862	0.06996862	0.70368982	0.7875	0.58011042	0.5879	0.5733	0.06678	0.186	0.58	0.4464
21610		Theia_2944	Kounkel+20	gaia_dr2												
21611	5870	Theia_2945	Kounkel+20	gaia_dr2	0.2503	0.16384112	0.16384112	0.48185081	0.1855	0.4042674	0.04742	0.0	0.1087	0.2411	0.404	0.2151
21612		Theia_2946	Kounkel+20	gaia_dr2												
21613		Theia_2947	Kounkel+20	gaia_dr2												
21614	6890	Theia_2948	Kounkel+20	gaia_dr2	0.4815	0.12141952	0.12141952	0.81972743	0.3677	0.39653331	0.4083	0.5167	0.05176	0.01377	0.517	0.309
21615	4589	Theia_2948	Kounkel+20	gaia_dr2	1.419	0.35792367	0.35792367	0.9634869	1.13	1.34875389	0.09933	0.07114	0.3034	1.981	1.98	1.134
21616		Theia_2949	Kounkel+20	gaia_dr2												
21617	4616	Theia_295	Kounkel+20	gaia_dr2	1.55	0.63406017	0.63406017	0.94489652	1.602	0.60606429	0.5002	0.4969	0.03108	0.0	0.606	0.3677
21618	5564	Theia_295	Kounkel+20	gaia_dr2	0.3975	0.1626268	0.1626268	0.91167602	1.7	0.6441896	0.5177	0.5162	0.2782	0.8399	0.84	0.6667
21619	5042	Theia_295	Kounkel+20	gaia_dr2	0.2348	0.09608179	0.09608179	0.54299114	2.63	1.00743282	0.2297	0.1983	0.4609	1.512	1.51	0.906
21620	5306	Theia_295	Kounkel+20	gaia_dr2	0.2758	0.11283852	0.11283852	0.25020978	1.458	0.54972935	0.4648	0.4577	0.1526	0.3774	0.55	0.4616
21621		Theia_2950	Kounkel+20	gaia_dr2												
21622	468	Theia_2951	Kounkel+20	gaia_dr2	0.1365	0.05802154	0.05802154	0.55916643	0.5995	0.92540987	0.7977	1.914	0.1998	0.9313	1.91	1.257
21623	285	Theia_2951	Kounkel+20	gaia_dr2	0.3342	0.1420274	0.1420274	0.36196063	0.1713	0.20437303	0.1382	0.2259	0.02671	0.0	0.226	0.1434
21624		Theia_2952	Kounkel+20	gaia_dr2												
21625		Theia_2953	Kounkel+20	gaia_dr2												
21626		Theia_2954	Kounkel+20	gaia_dr2												
21627		Theia_2955	Kounkel+20	gaia_dr2												
21628	5764	Theia_2956	Kounkel+20	gaia_dr2	0.3373	0.17170866	0.17170866	0.89652147	0.3368	0.82800978	1.055	1.191	0.09118	0.3705	1.19	0.7964
21629		Theia_2957	Kounkel+20	gaia_dr2												
21630		Theia_2958	Kounkel+20	gaia_dr2												
21631		Theia_2959	Kounkel+20	gaia_dr2												
21632	60	Theia_296	Kounkel+20	gaia_dr2	0.09197	0.02831102	0.02831102	0.12473619	0.08558	0.13921081	0.1105	0.2941	0.02728	0.0	0.294	0.1444
21633		Theia_2960	Kounkel+20	gaia_dr2												
21634	1716	Theia_2961	Kounkel+20	gaia_dr2	0.1063	0.05147552	0.05147552	0.20911721	0.1627	0.181652	0.5544	0.5035	0.0704	0.2749	0.504	0.32
21635		Theia_2962	Kounkel+20	gaia_dr2												
21636		Theia_2963	Kounkel+20	gaia_dr2												
21637		Theia_2964	Kounkel+20	gaia_dr2												
21638		Theia_2965	Kounkel+20	gaia_dr2												
21639	5871	Theia_2966	Kounkel+20	gaia_dr2	0.2888	0.09100893	0.09100893	0.97164425	0.6044	1.58501189	0.8556	1.991	0.2049	1.436	1.99	1.671
21640		Theia_2967	Kounkel+20	gaia_dr2												
21641		Theia_2968	Kounkel+20	gaia_dr2												
21642		Theia_2969	Kounkel+20	gaia_dr2												
21643	5440	Theia_297	Kounkel+20	gaia_dr2	0.06476	0.04545743	0.04545743	0.08425299	0.04439	0.0	0.01521	0.0	0.02155	0.0	0.0	0.0
21644		Theia_2970	Kounkel+20	gaia_dr2												
21645		Theia_2971	Kounkel+20	gaia_dr2												
21646		Theia_2972	Kounkel+20	gaia_dr2												
21647		Theia_2973	Kounkel+20	gaia_dr2												
21648		Theia_2974	Kounkel+20	gaia_dr2												
21649	4472	Theia_2975	Kounkel+20	gaia_dr2	0.2348	0.12681107	0.12681107	0.71631093	0.09	0.14461948	0.002185	0.0	0.01771	0.0	0.145	0.04821
21650		Theia_2976	Kounkel+20	gaia_dr2												
21651		Theia_2977	Kounkel+20	gaia_dr2												
21652	4674	Theia_2978	Kounkel+20	gaia_dr2	0.3169	0.07828759	0.07828759	0.58625612	0.09561	0.04930763	0.2534	0.1778	0.02462	0.0	0.178	0.07572
21653		Theia_2979	Kounkel+20	gaia_dr2												
21654	4589	Theia_298	Kounkel+20	gaia_dr2	0.1416	0.05183937	0.05183937	0.09615207	0.06368	0.05889947	0.04	0.0	0.02073	0.0	0.0589	0.01963
21655		Theia_2980	Kounkel+20	gaia_dr2												
21656		Theia_2981	Kounkel+20	gaia_dr2												
21657	5872	Theia_2982	Kounkel+20	gaia_dr2	0.373	0.11768462	0.11768462	0.61418739	0.2396	0.1032804	0.02854	0.0	0.02517	0.0	0.103	0.03443
21658		Theia_2983	Kounkel+20	gaia_dr2												
21659	5272	Theia_2984	Kounkel+20	gaia_dr2	0.04396	0.02281176	0.02281176	0.31289963	0.0899	0.03397695	0.1329	0.7583	0.1483	1.305	1.31	0.6992
21660		Theia_2985	Kounkel+20	gaia_dr2												
21661		Theia_2986	Kounkel+20	gaia_dr2												
21662		Theia_2987	Kounkel+20	gaia_dr2												
21663	6150	Theia_2988	Kounkel+20	gaia_dr2	0.2433	0.23549218	0.23549218	0.86228899	1.358	1.67976463	1.808	1.844	0.1102	0.7239	1.84	1.416
21664		Theia_2989	Kounkel+20	gaia_dr2												
21665	4683	Theia_299	Kounkel+20	gaia_dr2	0.02437	0.00863804	0.00863804	0.02765871	0.1614	0.33427786	0.1757	0.2684	0.07556	0.1298	0.334	0.2442
21666		Theia_2990	Kounkel+20	gaia_dr2												
21667		Theia_2991	Kounkel+20	gaia_dr2												
21668	4528	Theia_2992	Kounkel+20	gaia_dr2	0.3482	0.13017829	0.13017829	0.7267877	0.08211	0.16181517	0.3133	0.2961	0.03012	0.0	0.296	0.1526
21669	4682	Theia_2993	Kounkel+20	gaia_dr2	0.0407	0.05110044	0.05110044	0.13154965	0.007126	0.0	0.08068	0.06427	0.01947	0.0	0.0643	0.02142
21670		Theia_2994	Kounkel+20	gaia_dr2												
21671		Theia_2995	Kounkel+20	gaia_dr2												
21672		Theia_2996	Kounkel+20	gaia_dr2												
21673		Theia_2997	Kounkel+20	gaia_dr2												
21674		Theia_2998	Kounkel+20	gaia_dr2												
21675	5873	Theia_2999	Kounkel+20	gaia_dr2	0.9076	0.23451128	0.23451128	0.54903118	0.4525	1.01586826	0.1102	0.07718	0.07018	0.1088	1.02	0.4006
21676	7029	Theia_3	Kounkel+20	gaia_dr2	0.2111	0.08333869	0.08333869	0.36187637	0.1697	0.32508897	0.2986	0.2825	0.04424	0.0	0.325	0.2025
21677	7083	Theia_30	Kounkel+20	gaia_dr2	1.443	0.26506084	0.26506084	0.85134239	0.03646	0.0	0.2911	0.3737	0.1371	0.1766	0.374	0.1834
21678		Theia_300	Kounkel+20	gaia_dr2												
21679		Theia_3000	Kounkel+20	gaia_dr2												
21680		Theia_3001	Kounkel+20	gaia_dr2												
21681		Theia_3002	Kounkel+20	gaia_dr2												
21682		Theia_3003	Kounkel+20	gaia_dr2												
21683		Theia_3004	Kounkel+20	gaia_dr2												
21684	5874	Theia_3005	Kounkel+20	gaia_dr2	0.06537	0.02952626	0.02952626	0.42188068	0.9828	1.44929066	1.001	0.916	0.2304	1.138	1.45	1.168
21685		Theia_3006	Kounkel+20	gaia_dr2												
21686	4536	Theia_3007	Kounkel+20	gaia_dr2	0.07912	0.03906261	0.03906261	0.25690828	0.0112	0.0	0.234	0.399	0.08406	0.2549	0.399	0.218
21687		Theia_3008	Kounkel+20	gaia_dr2												
21688		Theia_3009	Kounkel+20	gaia_dr2												
21689		Theia_301	Kounkel+20	gaia_dr2												
21690	5875	Theia_3010	Kounkel+20	gaia_dr2	0.4567	0.31540729	0.31540729	0.59443002	0.0967	0.31336371	0.07358	0.04789	0.02677	0.0	0.313	0.1204
21691		Theia_3011	Kounkel+20	gaia_dr2												
21692		Theia_3012	Kounkel+20	gaia_dr2												
21693		Theia_3013	Kounkel+20	gaia_dr2												
21694	4459	Theia_3014	Kounkel+20	gaia_dr2	0.04304	0.02197637	0.02197637	0.09968491	0.03089	0.0	0.1132	0.1387	0.01589	0.0	0.139	0.04622
21695		Theia_3015	Kounkel+20	gaia_dr2												
21696		Theia_3016	Kounkel+20	gaia_dr2												
21697		Theia_3017	Kounkel+20	gaia_dr2												
21698	5377	Theia_3018	Kounkel+20	gaia_dr2	0.5761	0.18349485	0.18349485	0.84531579	0.03036	0.0	0.2157	0.1786	0.06417	0.05934	0.179	0.07933
21699		Theia_3019	Kounkel+20	gaia_dr2												
21700		Theia_302	Kounkel+20	gaia_dr2												
21701		Theia_3020	Kounkel+20	gaia_dr2												
21702		Theia_3021	Kounkel+20	gaia_dr2												
21703		Theia_3022	Kounkel+20	gaia_dr2												
21704		Theia_3023	Kounkel+20	gaia_dr2												
21705	6606	Theia_3024	Kounkel+20	gaia_dr2	0.1972	0.055168	0.055168	0.70555864	0.727	0.37797597	0.09159	0.03694	0.2655	0.9667	0.967	0.4605
21706	379	Theia_3024	Kounkel+20	gaia_dr2	0.3692	0.10326546	0.10326546	0.99516957	0.469	0.23395816	0.1904	0.1247	0.08417	0.1532	0.234	0.1706
21707	6165	Theia_3024	Kounkel+20	gaia_dr2	0.2577	0.07207966	0.07207966	0.80341613	1.117	0.59587324	0.08001	0.02665	0.2772	1.019	1.02	0.5472
21708	909	Theia_3024	Kounkel+20	gaia_dr2	0.1079	0.03018259	0.03018259	0.55704659	0.1257	0.04227182	0.2922	0.2151	0.1819	0.5916	0.592	0.283
21709		Theia_3025	Kounkel+20	gaia_dr2												
21710		Theia_3026	Kounkel+20	gaia_dr2												
21711		Theia_3027	Kounkel+20	gaia_dr2												
21712		Theia_3028	Kounkel+20	gaia_dr2												
21713		Theia_3029	Kounkel+20	gaia_dr2												
21714		Theia_303	Kounkel+20	gaia_dr2												
21715		Theia_3030	Kounkel+20	gaia_dr2												
21716		Theia_3031	Kounkel+20	gaia_dr2												
21717		Theia_3032	Kounkel+20	gaia_dr2												
21718		Theia_3033	Kounkel+20	gaia_dr2												
21719		Theia_3034	Kounkel+20	gaia_dr2												
21720		Theia_3035	Kounkel+20	gaia_dr2												
21721		Theia_3036	Kounkel+20	gaia_dr2												
21722		Theia_3037	Kounkel+20	gaia_dr2												
21723		Theia_3038	Kounkel+20	gaia_dr2												
21724		Theia_3039	Kounkel+20	gaia_dr2												
21725		Theia_304	Kounkel+20	gaia_dr2												
21726	5295	Theia_3040	Kounkel+20	gaia_dr2	0.3697	0.11030894	0.11030894	0.56578086	0.1222	0.19109914	0.1008	0.1701	0.06413	0.07321	0.191	0.1448
21727	6102	Theia_3041	Kounkel+20	gaia_dr2	0.3226	0.16693452	0.16693452	0.82219255	0.2802	1.09231833	0.2606	1.454	0.09841	0.5322	1.45	1.026
21728	4525	Theia_3041	Kounkel+20	gaia_dr2	0.1757	0.0909396	0.0909396	0.65457098	0.04502	0.0	0.09043	0.2793	0.03226	0.0	0.279	0.09309
21729		Theia_3042	Kounkel+20	gaia_dr2												
21730		Theia_3043	Kounkel+20	gaia_dr2												
21731	5370	Theia_3044	Kounkel+20	gaia_dr2	0.05342	0.05672537	0.05672537	0.07725983	0.1522	0.0824936	0.06823	0.08092	0.001183	0.0	0.0825	0.05447
21732		Theia_3045	Kounkel+20	gaia_dr2												
21733		Theia_3046	Kounkel+20	gaia_dr2												
21734	5876	Theia_3047	Kounkel+20	gaia_dr2	0.06071	0.01840367	0.01840367	0.15103196	0.03092	0.0	0.06573	0.03599	0.04415	0.0	0.036	0.012
21735	5877	Theia_3048	Kounkel+20	gaia_dr2	0.5892	0.22085509	0.22085509	0.42172042	0.5307	0.55452408	0.5699	0.5238	0.0735	0.2005	0.555	0.4263
21736		Theia_3049	Kounkel+20	gaia_dr2												
21737		Theia_305	Kounkel+20	gaia_dr2												
21738	4623	Theia_3050	Kounkel+20	gaia_dr2	0.2369	0.09061113	0.09061113	0.84993659	0.09774	0.02414502	0.5284	0.8321	0.1941	0.9111	0.911	0.5891
21739	5815	Theia_3050	Kounkel+20	gaia_dr2	0.4707	0.18007166	0.18007166	0.55130271	2.219	1.09683317	0.7542	1.224	0.3027	1.597	1.6	1.306
21740		Theia_3051	Kounkel+20	gaia_dr2												
21741		Theia_3052	Kounkel+20	gaia_dr2												
21742	6391	Theia_3053	Kounkel+20	gaia_dr2	0.995	0.68686343	0.68686343	0.81580388	0.7298	0.64108433	0.01194	0.0	1.065E-4	0.0	0.641	0.2137
21743		Theia_3054	Kounkel+20	gaia_dr2												
21744		Theia_3055	Kounkel+20	gaia_dr2												
21745		Theia_3056	Kounkel+20	gaia_dr2												
21746		Theia_3057	Kounkel+20	gaia_dr2												
21747		Theia_3058	Kounkel+20	gaia_dr2												
21748	6391	Theia_3059	Kounkel+20	gaia_dr2	0.6594	0.20966334	0.20966334	0.54063227	1.616	1.37234535	0.0829	0.4111	0.2428	1.028	1.37	0.9371
21749		Theia_306	Kounkel+20	gaia_dr2												
21750		Theia_3060	Kounkel+20	gaia_dr2												
21751		Theia_3061	Kounkel+20	gaia_dr2												
21752		Theia_3062	Kounkel+20	gaia_dr2												
21753		Theia_3063	Kounkel+20	gaia_dr2												
21754		Theia_3064	Kounkel+20	gaia_dr2												
21755		Theia_3065	Kounkel+20	gaia_dr2												
21756		Theia_3066	Kounkel+20	gaia_dr2												
21757	2414	Theia_3067	Kounkel+20	gaia_dr2	0.7089	0.27750116	0.27750116	0.68183732	0.1879	0.19811516	0.5592	0.5203	0.1895	0.8138	0.814	0.5107
21758	2423	Theia_3067	Kounkel+20	gaia_dr2	1.713	0.35694862	0.6704805	0.35694862	0.6045	0.79680751	0.1257	0.07724	0.389	1.978	1.98	0.9506
21759	6156	Theia_3067	Kounkel+20	gaia_dr2	0.1393	0.05453282	0.05453282	0.22503997	0.03235	0.0	0.1317	0.08346	0.02925	0.0	0.0835	0.02782
21760	5878	Theia_3067	Kounkel+20	gaia_dr2	0.3764	0.14732772	0.14732772	0.28504575	0.9356	1.27248099	1.035	1.007	0.2566	1.205	1.27	1.162
21761		Theia_3068	Kounkel+20	gaia_dr2												
21762		Theia_3069	Kounkel+20	gaia_dr2												
21763		Theia_307	Kounkel+20	gaia_dr2												
