recno	ID	NameLit	SourceCat	TypeSourceCat	Sep
26102		Theia_6921	Kounkel+20	gaia_dr2	
26103		Theia_6922	Kounkel+20	gaia_dr2	
26104		Theia_6923	Kounkel+20	gaia_dr2	
26105		Theia_6924	Kounkel+20	gaia_dr2	
26106		Theia_6925	Kounkel+20	gaia_dr2	
26107		Theia_6926	Kounkel+20	gaia_dr2	
26108		Theia_6927	Kounkel+20	gaia_dr2	
26109		Theia_6928	Kounkel+20	gaia_dr2	
26110		Theia_6929	Kounkel+20	gaia_dr2	
26111		Theia_693	Kounkel+20	gaia_dr2	
26112		Theia_6930	Kounkel+20	gaia_dr2	
26113		Theia_6931	Kounkel+20	gaia_dr2	
26114		Theia_6932	Kounkel+20	gaia_dr2	
26115		Theia_6933	Kounkel+20	gaia_dr2	
26116		Theia_6934	Kounkel+20	gaia_dr2	
26117		Theia_6935	Kounkel+20	gaia_dr2	
26118		Theia_6936	Kounkel+20	gaia_dr2	
26119		Theia_6937	Kounkel+20	gaia_dr2	
26120		Theia_6938	Kounkel+20	gaia_dr2	
26121		Theia_6939	Kounkel+20	gaia_dr2	
26122		Theia_694	Kounkel+20	gaia_dr2	
26123		Theia_6940	Kounkel+20	gaia_dr2	
26124		Theia_6941	Kounkel+20	gaia_dr2	
26125		Theia_6942	Kounkel+20	gaia_dr2	
26126		Theia_6943	Kounkel+20	gaia_dr2	
26127		Theia_6944	Kounkel+20	gaia_dr2	
26128		Theia_6945	Kounkel+20	gaia_dr2	
26129		Theia_6946	Kounkel+20	gaia_dr2	
26130		Theia_6947	Kounkel+20	gaia_dr2	
26131		Theia_6948	Kounkel+20	gaia_dr2	
26132		Theia_6949	Kounkel+20	gaia_dr2	
26133		Theia_695	Kounkel+20	gaia_dr2	
26134		Theia_6950	Kounkel+20	gaia_dr2	
26135		Theia_6951	Kounkel+20	gaia_dr2	
26136		Theia_6952	Kounkel+20	gaia_dr2	
26137		Theia_6953	Kounkel+20	gaia_dr2	
26138		Theia_6954	Kounkel+20	gaia_dr2	
26139		Theia_6955	Kounkel+20	gaia_dr2	
26140		Theia_6956	Kounkel+20	gaia_dr2	
26141		Theia_6957	Kounkel+20	gaia_dr2	
26142		Theia_6958	Kounkel+20	gaia_dr2	
26143		Theia_6959	Kounkel+20	gaia_dr2	
26144	5633	Theia_696	Kounkel+20	gaia_dr2	1.673
26145		Theia_6960	Kounkel+20	gaia_dr2	
26146		Theia_6961	Kounkel+20	gaia_dr2	
26147		Theia_6962	Kounkel+20	gaia_dr2	
26148		Theia_6963	Kounkel+20	gaia_dr2	
26149		Theia_6964	Kounkel+20	gaia_dr2	
26150		Theia_6965	Kounkel+20	gaia_dr2	
26151		Theia_6966	Kounkel+20	gaia_dr2	
26152		Theia_6967	Kounkel+20	gaia_dr2	
26153		Theia_6968	Kounkel+20	gaia_dr2	
26154		Theia_6969	Kounkel+20	gaia_dr2	
26155		Theia_697	Kounkel+20	gaia_dr2	
26156		Theia_6970	Kounkel+20	gaia_dr2	
26157		Theia_6971	Kounkel+20	gaia_dr2	
26158		Theia_6972	Kounkel+20	gaia_dr2	
26159		Theia_6973	Kounkel+20	gaia_dr2	
26160		Theia_6974	Kounkel+20	gaia_dr2	
26161		Theia_6975	Kounkel+20	gaia_dr2	
26162		Theia_6976	Kounkel+20	gaia_dr2	
26163		Theia_6977	Kounkel+20	gaia_dr2	
26164	6020	Theia_6978	Kounkel+20	gaia_dr2	0.08192
26165	6021	Theia_6979	Kounkel+20	gaia_dr2	0.1998
26166	5634	Theia_698	Kounkel+20	gaia_dr2	1.846
26167		Theia_6980	Kounkel+20	gaia_dr2	
26168		Theia_6981	Kounkel+20	gaia_dr2	
26169		Theia_6982	Kounkel+20	gaia_dr2	
26170		Theia_6983	Kounkel+20	gaia_dr2	
26171		Theia_6984	Kounkel+20	gaia_dr2	
26172		Theia_6985	Kounkel+20	gaia_dr2	
26173		Theia_6986	Kounkel+20	gaia_dr2	
26174		Theia_6987	Kounkel+20	gaia_dr2	
26175		Theia_6988	Kounkel+20	gaia_dr2	
26176		Theia_6989	Kounkel+20	gaia_dr2	
26177		Theia_699	Kounkel+20	gaia_dr2	
26178		Theia_6990	Kounkel+20	gaia_dr2	
26179		Theia_6991	Kounkel+20	gaia_dr2	
26180		Theia_6992	Kounkel+20	gaia_dr2	
26181		Theia_6993	Kounkel+20	gaia_dr2	
26182		Theia_6994	Kounkel+20	gaia_dr2	
26183		Theia_6995	Kounkel+20	gaia_dr2	
26184		Theia_6996	Kounkel+20	gaia_dr2	
26185		Theia_6997	Kounkel+20	gaia_dr2	
26186		Theia_6998	Kounkel+20	gaia_dr2	
26187	6022	Theia_6999	Kounkel+20	gaia_dr2	0.8242
26188	5477	Theia_7	Kounkel+20	gaia_dr2	1.882
26189	5500	Theia_70	Kounkel+20	gaia_dr2	0.9001
26190		Theia_700	Kounkel+20	gaia_dr2	
26191		Theia_7000	Kounkel+20	gaia_dr2	
26192		Theia_7001	Kounkel+20	gaia_dr2	
26193		Theia_7002	Kounkel+20	gaia_dr2	
26194		Theia_7003	Kounkel+20	gaia_dr2	
26195		Theia_7004	Kounkel+20	gaia_dr2	
26196		Theia_7005	Kounkel+20	gaia_dr2	
26197		Theia_7006	Kounkel+20	gaia_dr2	
26198		Theia_7007	Kounkel+20	gaia_dr2	
26199		Theia_7008	Kounkel+20	gaia_dr2	
26200		Theia_7009	Kounkel+20	gaia_dr2	
26201	5635	Theia_701	Kounkel+20	gaia_dr2	1.317
26202		Theia_7010	Kounkel+20	gaia_dr2	
26203		Theia_7011	Kounkel+20	gaia_dr2	
26204		Theia_7012	Kounkel+20	gaia_dr2	
26205		Theia_7013	Kounkel+20	gaia_dr2	
26206		Theia_7014	Kounkel+20	gaia_dr2	
26207		Theia_7015	Kounkel+20	gaia_dr2	
26208		Theia_7016	Kounkel+20	gaia_dr2	
26209		Theia_7017	Kounkel+20	gaia_dr2	
26210		Theia_7018	Kounkel+20	gaia_dr2	
26211		Theia_7019	Kounkel+20	gaia_dr2	
26212		Theia_702	Kounkel+20	gaia_dr2	
26213		Theia_7020	Kounkel+20	gaia_dr2	
26214		Theia_7021	Kounkel+20	gaia_dr2	
26215		Theia_7022	Kounkel+20	gaia_dr2	
26216		Theia_7023	Kounkel+20	gaia_dr2	
26217		Theia_7024	Kounkel+20	gaia_dr2	
26218		Theia_7025	Kounkel+20	gaia_dr2	
26219		Theia_7026	Kounkel+20	gaia_dr2	
26220		Theia_7027	Kounkel+20	gaia_dr2	
26221	6023	Theia_7028	Kounkel+20	gaia_dr2	0.1342
26222		Theia_7029	Kounkel+20	gaia_dr2	
26223		Theia_703	Kounkel+20	gaia_dr2	
26224		Theia_7030	Kounkel+20	gaia_dr2	
26225		Theia_7031	Kounkel+20	gaia_dr2	
26226		Theia_7032	Kounkel+20	gaia_dr2	
26227		Theia_7033	Kounkel+20	gaia_dr2	
26228		Theia_7034	Kounkel+20	gaia_dr2	
26229		Theia_7035	Kounkel+20	gaia_dr2	
26230		Theia_7036	Kounkel+20	gaia_dr2	
26231		Theia_7037	Kounkel+20	gaia_dr2	
26232		Theia_7038	Kounkel+20	gaia_dr2	
26233		Theia_7039	Kounkel+20	gaia_dr2	
26234	5636	Theia_704	Kounkel+20	gaia_dr2	1.314
26235		Theia_7040	Kounkel+20	gaia_dr2	
26236		Theia_7041	Kounkel+20	gaia_dr2	
26237		Theia_7042	Kounkel+20	gaia_dr2	
26238		Theia_7043	Kounkel+20	gaia_dr2	
26239		Theia_7044	Kounkel+20	gaia_dr2	
26240		Theia_7045	Kounkel+20	gaia_dr2	
26241		Theia_7046	Kounkel+20	gaia_dr2	
26242		Theia_7047	Kounkel+20	gaia_dr2	
26243		Theia_7048	Kounkel+20	gaia_dr2	
26244		Theia_7049	Kounkel+20	gaia_dr2	
26245		Theia_705	Kounkel+20	gaia_dr2	
26246		Theia_7050	Kounkel+20	gaia_dr2	
26247		Theia_7051	Kounkel+20	gaia_dr2	
26248		Theia_7052	Kounkel+20	gaia_dr2	
26249		Theia_7053	Kounkel+20	gaia_dr2	
26250		Theia_7054	Kounkel+20	gaia_dr2	
26251		Theia_7055	Kounkel+20	gaia_dr2	
26252		Theia_7056	Kounkel+20	gaia_dr2	
26253	6024	Theia_7057	Kounkel+20	gaia_dr2	0.2944
26254		Theia_7058	Kounkel+20	gaia_dr2	
26255	4669	Theia_7059	Kounkel+20	gaia_dr2	1.339
26256		Theia_706	Kounkel+20	gaia_dr2	
26257		Theia_7060	Kounkel+20	gaia_dr2	
26258		Theia_7061	Kounkel+20	gaia_dr2	
26259		Theia_7062	Kounkel+20	gaia_dr2	
26260		Theia_7063	Kounkel+20	gaia_dr2	
26261	607	Theia_7064	Kounkel+20	gaia_dr2	0.4722
26262	4477	Theia_7064	Kounkel+20	gaia_dr2	0.6754
26263		Theia_7065	Kounkel+20	gaia_dr2	
26264		Theia_7066	Kounkel+20	gaia_dr2	
26265		Theia_7067	Kounkel+20	gaia_dr2	
26266		Theia_7068	Kounkel+20	gaia_dr2	
26267		Theia_7069	Kounkel+20	gaia_dr2	
26268		Theia_707	Kounkel+20	gaia_dr2	
26269		Theia_7070	Kounkel+20	gaia_dr2	
26270		Theia_7071	Kounkel+20	gaia_dr2	
26271		Theia_7072	Kounkel+20	gaia_dr2	
26272		Theia_7073	Kounkel+20	gaia_dr2	
26273		Theia_7074	Kounkel+20	gaia_dr2	
26274		Theia_7075	Kounkel+20	gaia_dr2	
26275		Theia_7076	Kounkel+20	gaia_dr2	
26276		Theia_7077	Kounkel+20	gaia_dr2	
26277		Theia_7078	Kounkel+20	gaia_dr2	
26278		Theia_7079	Kounkel+20	gaia_dr2	
26279	5637	Theia_708	Kounkel+20	gaia_dr2	1.378
26280		Theia_7080	Kounkel+20	gaia_dr2	
26281		Theia_7081	Kounkel+20	gaia_dr2	
26282	6025	Theia_7082	Kounkel+20	gaia_dr2	0.1599
26283		Theia_7083	Kounkel+20	gaia_dr2	
26284		Theia_7084	Kounkel+20	gaia_dr2	
26285		Theia_7085	Kounkel+20	gaia_dr2	
26286		Theia_7086	Kounkel+20	gaia_dr2	
26287		Theia_7087	Kounkel+20	gaia_dr2	
26288		Theia_7088	Kounkel+20	gaia_dr2	
26289		Theia_7089	Kounkel+20	gaia_dr2	
26290		Theia_709	Kounkel+20	gaia_dr2	
26291		Theia_7090	Kounkel+20	gaia_dr2	
26292		Theia_7091	Kounkel+20	gaia_dr2	
26293		Theia_7092	Kounkel+20	gaia_dr2	
26294		Theia_7093	Kounkel+20	gaia_dr2	
26295		Theia_7094	Kounkel+20	gaia_dr2	
26296		Theia_7095	Kounkel+20	gaia_dr2	
26297		Theia_7096	Kounkel+20	gaia_dr2	
26298		Theia_7097	Kounkel+20	gaia_dr2	
26299		Theia_7098	Kounkel+20	gaia_dr2	
26300		Theia_7099	Kounkel+20	gaia_dr2	
26301	5501	Theia_71	Kounkel+20	gaia_dr2	0.8771
26302	5638	Theia_710	Kounkel+20	gaia_dr2	1.234
26303		Theia_7100	Kounkel+20	gaia_dr2	
26304		Theia_7101	Kounkel+20	gaia_dr2	
26305		Theia_7102	Kounkel+20	gaia_dr2	
26306		Theia_7103	Kounkel+20	gaia_dr2	
26307		Theia_7104	Kounkel+20	gaia_dr2	
26308		Theia_7105	Kounkel+20	gaia_dr2	
26309		Theia_7106	Kounkel+20	gaia_dr2	
26310		Theia_7107	Kounkel+20	gaia_dr2	
26311		Theia_7108	Kounkel+20	gaia_dr2	
26312		Theia_7109	Kounkel+20	gaia_dr2	
26313	5639	Theia_711	Kounkel+20	gaia_dr2	0.5739
26314		Theia_7110	Kounkel+20	gaia_dr2	
26315		Theia_7111	Kounkel+20	gaia_dr2	
26316		Theia_7112	Kounkel+20	gaia_dr2	
26317		Theia_7113	Kounkel+20	gaia_dr2	
26318		Theia_7114	Kounkel+20	gaia_dr2	
26319		Theia_7115	Kounkel+20	gaia_dr2	
26320		Theia_7116	Kounkel+20	gaia_dr2	
26321		Theia_7117	Kounkel+20	gaia_dr2	
26322		Theia_7118	Kounkel+20	gaia_dr2	
26323		Theia_7119	Kounkel+20	gaia_dr2	
26324		Theia_712	Kounkel+20	gaia_dr2	
26325		Theia_7120	Kounkel+20	gaia_dr2	
26326		Theia_7121	Kounkel+20	gaia_dr2	
26327		Theia_7122	Kounkel+20	gaia_dr2	
26328		Theia_7123	Kounkel+20	gaia_dr2	
26329		Theia_7124	Kounkel+20	gaia_dr2	
26330		Theia_7125	Kounkel+20	gaia_dr2	
26331		Theia_7126	Kounkel+20	gaia_dr2	
26332		Theia_7127	Kounkel+20	gaia_dr2	
26333		Theia_7128	Kounkel+20	gaia_dr2	
26334		Theia_7129	Kounkel+20	gaia_dr2	
26335	5357	Theia_713	Kounkel+20	gaia_dr2	0.7208
26336	5640	Theia_713	Kounkel+20	gaia_dr2	1.783
26337		Theia_7130	Kounkel+20	gaia_dr2	
26338		Theia_7131	Kounkel+20	gaia_dr2	
26339		Theia_7132	Kounkel+20	gaia_dr2	
26340		Theia_7133	Kounkel+20	gaia_dr2	
26341		Theia_7134	Kounkel+20	gaia_dr2	
26342		Theia_7135	Kounkel+20	gaia_dr2	
26343		Theia_7136	Kounkel+20	gaia_dr2	
26344		Theia_7137	Kounkel+20	gaia_dr2	
26345		Theia_7138	Kounkel+20	gaia_dr2	
26346		Theia_7139	Kounkel+20	gaia_dr2	
26347	5641	Theia_714	Kounkel+20	gaia_dr2	1.806
26348		Theia_7140	Kounkel+20	gaia_dr2	
26349		Theia_7141	Kounkel+20	gaia_dr2	
26350		Theia_7142	Kounkel+20	gaia_dr2	
26351		Theia_7143	Kounkel+20	gaia_dr2	
26352		Theia_7144	Kounkel+20	gaia_dr2	
26353		Theia_7145	Kounkel+20	gaia_dr2	
26354		Theia_7146	Kounkel+20	gaia_dr2	
26355		Theia_7147	Kounkel+20	gaia_dr2	
26356		Theia_7148	Kounkel+20	gaia_dr2	
26357		Theia_7149	Kounkel+20	gaia_dr2	
26358		Theia_715	Kounkel+20	gaia_dr2	
26359		Theia_7150	Kounkel+20	gaia_dr2	
26360		Theia_7151	Kounkel+20	gaia_dr2	
26361		Theia_7152	Kounkel+20	gaia_dr2	
26362		Theia_7153	Kounkel+20	gaia_dr2	
26363		Theia_7154	Kounkel+20	gaia_dr2	
26364		Theia_7155	Kounkel+20	gaia_dr2	
26365	4819	Theia_7156	Kounkel+20	gaia_dr2	0.2131
26366	4266	Theia_7156	Kounkel+20	gaia_dr2	0.487
26367		Theia_7157	Kounkel+20	gaia_dr2	
26368		Theia_7158	Kounkel+20	gaia_dr2	
26369		Theia_7159	Kounkel+20	gaia_dr2	
26370		Theia_716	Kounkel+20	gaia_dr2	
26371		Theia_7160	Kounkel+20	gaia_dr2	
26372		Theia_7161	Kounkel+20	gaia_dr2	
26373		Theia_7162	Kounkel+20	gaia_dr2	
26374		Theia_7163	Kounkel+20	gaia_dr2	
26375		Theia_7164	Kounkel+20	gaia_dr2	
26376		Theia_7165	Kounkel+20	gaia_dr2	
26377		Theia_7166	Kounkel+20	gaia_dr2	
26378		Theia_7167	Kounkel+20	gaia_dr2	
26379		Theia_7168	Kounkel+20	gaia_dr2	
26380		Theia_7169	Kounkel+20	gaia_dr2	
26381		Theia_717	Kounkel+20	gaia_dr2	
26382		Theia_7170	Kounkel+20	gaia_dr2	
26383		Theia_7171	Kounkel+20	gaia_dr2	
26384		Theia_7172	Kounkel+20	gaia_dr2	
26385		Theia_7173	Kounkel+20	gaia_dr2	
26386		Theia_7174	Kounkel+20	gaia_dr2	
26387		Theia_7175	Kounkel+20	gaia_dr2	
26388		Theia_7176	Kounkel+20	gaia_dr2	
26389		Theia_7177	Kounkel+20	gaia_dr2	
26390		Theia_7178	Kounkel+20	gaia_dr2	
26391		Theia_7179	Kounkel+20	gaia_dr2	
26392		Theia_718	Kounkel+20	gaia_dr2	
26393		Theia_7180	Kounkel+20	gaia_dr2	
26394		Theia_7181	Kounkel+20	gaia_dr2	
26395		Theia_7182	Kounkel+20	gaia_dr2	
26396		Theia_7183	Kounkel+20	gaia_dr2	
26397		Theia_7184	Kounkel+20	gaia_dr2	
26398		Theia_7185	Kounkel+20	gaia_dr2	
26399		Theia_7186	Kounkel+20	gaia_dr2	
26400		Theia_7187	Kounkel+20	gaia_dr2	
26401		Theia_7188	Kounkel+20	gaia_dr2	
26402		Theia_7189	Kounkel+20	gaia_dr2	
26403		Theia_719	Kounkel+20	gaia_dr2	
26404		Theia_7190	Kounkel+20	gaia_dr2	
26405		Theia_7191	Kounkel+20	gaia_dr2	
26406		Theia_7192	Kounkel+20	gaia_dr2	
26407		Theia_7193	Kounkel+20	gaia_dr2	
26408		Theia_7194	Kounkel+20	gaia_dr2	
26409		Theia_7195	Kounkel+20	gaia_dr2	
26410		Theia_7196	Kounkel+20	gaia_dr2	
26411		Theia_7197	Kounkel+20	gaia_dr2	
26412		Theia_7198	Kounkel+20	gaia_dr2	
26413		Theia_7199	Kounkel+20	gaia_dr2	
26414	5502	Theia_72	Kounkel+20	gaia_dr2	0.5815
26415	4624	Theia_720	Kounkel+20	gaia_dr2	0.07626
26416		Theia_7200	Kounkel+20	gaia_dr2	
26417		Theia_7201	Kounkel+20	gaia_dr2	
26418		Theia_7202	Kounkel+20	gaia_dr2	
26419		Theia_7203	Kounkel+20	gaia_dr2	
26420		Theia_7204	Kounkel+20	gaia_dr2	
26421		Theia_7205	Kounkel+20	gaia_dr2	
26422		Theia_7206	Kounkel+20	gaia_dr2	
26423		Theia_7207	Kounkel+20	gaia_dr2	
26424		Theia_7208	Kounkel+20	gaia_dr2	
26425		Theia_7209	Kounkel+20	gaia_dr2	
26426		Theia_721	Kounkel+20	gaia_dr2	
26427		Theia_7210	Kounkel+20	gaia_dr2	
26428		Theia_7211	Kounkel+20	gaia_dr2	
26429		Theia_7212	Kounkel+20	gaia_dr2	
26430		Theia_7213	Kounkel+20	gaia_dr2	
26431		Theia_7214	Kounkel+20	gaia_dr2	
26432		Theia_7215	Kounkel+20	gaia_dr2	
26433		Theia_7216	Kounkel+20	gaia_dr2	
26434		Theia_7217	Kounkel+20	gaia_dr2	
26435		Theia_7218	Kounkel+20	gaia_dr2	
26436		Theia_7219	Kounkel+20	gaia_dr2	
26437		Theia_722	Kounkel+20	gaia_dr2	
26438		Theia_7220	Kounkel+20	gaia_dr2	
26439		Theia_7221	Kounkel+20	gaia_dr2	
26440		Theia_7222	Kounkel+20	gaia_dr2	
26441		Theia_7223	Kounkel+20	gaia_dr2	
26442		Theia_7224	Kounkel+20	gaia_dr2	
26443		Theia_7225	Kounkel+20	gaia_dr2	
26444		Theia_7226	Kounkel+20	gaia_dr2	
26445		Theia_7227	Kounkel+20	gaia_dr2	
26446		Theia_7228	Kounkel+20	gaia_dr2	
26447		Theia_7229	Kounkel+20	gaia_dr2	
26448		Theia_723	Kounkel+20	gaia_dr2	
26449		Theia_7230	Kounkel+20	gaia_dr2	
26450		Theia_7231	Kounkel+20	gaia_dr2	
26451		Theia_7232	Kounkel+20	gaia_dr2	
26452		Theia_7233	Kounkel+20	gaia_dr2	
26453		Theia_7234	Kounkel+20	gaia_dr2	
26454		Theia_7235	Kounkel+20	gaia_dr2	
26455		Theia_7236	Kounkel+20	gaia_dr2	
26456		Theia_7237	Kounkel+20	gaia_dr2	
26457		Theia_7238	Kounkel+20	gaia_dr2	
26458		Theia_7239	Kounkel+20	gaia_dr2	
26459		Theia_724	Kounkel+20	gaia_dr2	
26460		Theia_7240	Kounkel+20	gaia_dr2	
26461		Theia_7241	Kounkel+20	gaia_dr2	
26462		Theia_7242	Kounkel+20	gaia_dr2	
26463		Theia_7243	Kounkel+20	gaia_dr2	
26464		Theia_7244	Kounkel+20	gaia_dr2	
26465		Theia_7245	Kounkel+20	gaia_dr2	
26466		Theia_7246	Kounkel+20	gaia_dr2	
26467		Theia_7247	Kounkel+20	gaia_dr2	
26468		Theia_7248	Kounkel+20	gaia_dr2	
26469		Theia_7249	Kounkel+20	gaia_dr2	
26470		Theia_725	Kounkel+20	gaia_dr2	
26471		Theia_7250	Kounkel+20	gaia_dr2	
26472		Theia_7251	Kounkel+20	gaia_dr2	
26473		Theia_7252	Kounkel+20	gaia_dr2	
26474		Theia_7253	Kounkel+20	gaia_dr2	
26475		Theia_7254	Kounkel+20	gaia_dr2	
26476		Theia_7255	Kounkel+20	gaia_dr2	
26477		Theia_7256	Kounkel+20	gaia_dr2	
26478		Theia_7257	Kounkel+20	gaia_dr2	
26479		Theia_7258	Kounkel+20	gaia_dr2	
26480		Theia_7259	Kounkel+20	gaia_dr2	
26481		Theia_726	Kounkel+20	gaia_dr2	
26482		Theia_7260	Kounkel+20	gaia_dr2	
26483		Theia_7261	Kounkel+20	gaia_dr2	
26484		Theia_7262	Kounkel+20	gaia_dr2	
26485		Theia_7263	Kounkel+20	gaia_dr2	
26486		Theia_7264	Kounkel+20	gaia_dr2	
26487		Theia_7265	Kounkel+20	gaia_dr2	
26488		Theia_7266	Kounkel+20	gaia_dr2	
26489		Theia_7267	Kounkel+20	gaia_dr2	
26490		Theia_7268	Kounkel+20	gaia_dr2	
26491		Theia_7269	Kounkel+20	gaia_dr2	
26492		Theia_727	Kounkel+20	gaia_dr2	
26493		Theia_7270	Kounkel+20	gaia_dr2	
26494		Theia_7271	Kounkel+20	gaia_dr2	
26495		Theia_7272	Kounkel+20	gaia_dr2	
26496		Theia_7273	Kounkel+20	gaia_dr2	
26497		Theia_7274	Kounkel+20	gaia_dr2	
26498		Theia_7275	Kounkel+20	gaia_dr2	
26499		Theia_7276	Kounkel+20	gaia_dr2	
26500		Theia_7277	Kounkel+20	gaia_dr2	
26501		Theia_7278	Kounkel+20	gaia_dr2	
26502		Theia_7279	Kounkel+20	gaia_dr2	
26503		Theia_728	Kounkel+20	gaia_dr2	
26504		Theia_7280	Kounkel+20	gaia_dr2	
26505		Theia_7281	Kounkel+20	gaia_dr2	
26506		Theia_7282	Kounkel+20	gaia_dr2	
26507		Theia_7283	Kounkel+20	gaia_dr2	
26508		Theia_7284	Kounkel+20	gaia_dr2	
26509		Theia_7285	Kounkel+20	gaia_dr2	
26510		Theia_7286	Kounkel+20	gaia_dr2	
26511		Theia_7287	Kounkel+20	gaia_dr2	
26512		Theia_7288	Kounkel+20	gaia_dr2	
26513		Theia_7289	Kounkel+20	gaia_dr2	
26514	5642	Theia_729	Kounkel+20	gaia_dr2	1.642
26515		Theia_7290	Kounkel+20	gaia_dr2	
26516		Theia_7291	Kounkel+20	gaia_dr2	
26517		Theia_7292	Kounkel+20	gaia_dr2	
26518		Theia_7293	Kounkel+20	gaia_dr2	
26519		Theia_7294	Kounkel+20	gaia_dr2	
26520		Theia_7295	Kounkel+20	gaia_dr2	
26521		Theia_7296	Kounkel+20	gaia_dr2	
26522		Theia_7297	Kounkel+20	gaia_dr2	
26523		Theia_7298	Kounkel+20	gaia_dr2	
26524		Theia_7299	Kounkel+20	gaia_dr2	
26525	590	Theia_73	Kounkel+20	gaia_dr2	1.915
26526	5503	Theia_73	Kounkel+20	gaia_dr2	1.742
26527	5957	Theia_73	Kounkel+20	gaia_dr2	1.431
26528		Theia_730	Kounkel+20	gaia_dr2	
26529		Theia_7300	Kounkel+20	gaia_dr2	
26530		Theia_7301	Kounkel+20	gaia_dr2	
26531		Theia_7302	Kounkel+20	gaia_dr2	
26532		Theia_7303	Kounkel+20	gaia_dr2	
26533		Theia_7304	Kounkel+20	gaia_dr2	
26534		Theia_7305	Kounkel+20	gaia_dr2	
26535		Theia_7306	Kounkel+20	gaia_dr2	
26536		Theia_7307	Kounkel+20	gaia_dr2	
26537		Theia_7308	Kounkel+20	gaia_dr2	
26538		Theia_7309	Kounkel+20	gaia_dr2	
26539		Theia_731	Kounkel+20	gaia_dr2	
26540		Theia_7310	Kounkel+20	gaia_dr2	
26541		Theia_7311	Kounkel+20	gaia_dr2	
26542		Theia_7312	Kounkel+20	gaia_dr2	
26543		Theia_7313	Kounkel+20	gaia_dr2	
26544		Theia_7314	Kounkel+20	gaia_dr2	
26545		Theia_7315	Kounkel+20	gaia_dr2	
26546		Theia_7316	Kounkel+20	gaia_dr2	
26547		Theia_7317	Kounkel+20	gaia_dr2	
26548		Theia_7318	Kounkel+20	gaia_dr2	
26549		Theia_7319	Kounkel+20	gaia_dr2	
26550	7138	Theia_732	Kounkel+20	gaia_dr2	0.1319
26551		Theia_7320	Kounkel+20	gaia_dr2	
26552	6299	Theia_7321	Kounkel+20	gaia_dr2	1.427
26553		Theia_7322	Kounkel+20	gaia_dr2	
26554		Theia_7323	Kounkel+20	gaia_dr2	
26555		Theia_7324	Kounkel+20	gaia_dr2	
26556		Theia_7325	Kounkel+20	gaia_dr2	
26557		Theia_7326	Kounkel+20	gaia_dr2	
26558		Theia_7327	Kounkel+20	gaia_dr2	
26559		Theia_7328	Kounkel+20	gaia_dr2	
26560		Theia_7329	Kounkel+20	gaia_dr2	
26561	6077	Theia_733	Kounkel+20	gaia_dr2	0.9665
26562		Theia_7330	Kounkel+20	gaia_dr2	
26563		Theia_7331	Kounkel+20	gaia_dr2	
26564		Theia_7332	Kounkel+20	gaia_dr2	
26565		Theia_7333	Kounkel+20	gaia_dr2	
26566	6198	Theia_7334	Kounkel+20	gaia_dr2	0.2183
26567		Theia_7335	Kounkel+20	gaia_dr2	
26568		Theia_7336	Kounkel+20	gaia_dr2	
26569		Theia_7337	Kounkel+20	gaia_dr2	
26570		Theia_7338	Kounkel+20	gaia_dr2	
26571		Theia_7339	Kounkel+20	gaia_dr2	
26572		Theia_734	Kounkel+20	gaia_dr2	
26573		Theia_7340	Kounkel+20	gaia_dr2	
26574		Theia_7341	Kounkel+20	gaia_dr2	
26575		Theia_7342	Kounkel+20	gaia_dr2	
26576		Theia_7343	Kounkel+20	gaia_dr2	
26577		Theia_7344	Kounkel+20	gaia_dr2	
26578		Theia_7345	Kounkel+20	gaia_dr2	
26579		Theia_7346	Kounkel+20	gaia_dr2	
26580		Theia_7347	Kounkel+20	gaia_dr2	
26581		Theia_7348	Kounkel+20	gaia_dr2	
26582		Theia_7349	Kounkel+20	gaia_dr2	
26583	7119	Theia_735	Kounkel+20	gaia_dr2	1.133
26584		Theia_7350	Kounkel+20	gaia_dr2	
26585		Theia_7351	Kounkel+20	gaia_dr2	
26586		Theia_7352	Kounkel+20	gaia_dr2	
26587		Theia_7353	Kounkel+20	gaia_dr2	
26588	5998	Theia_7354	Kounkel+20	gaia_dr2	0.9768
26589		Theia_7355	Kounkel+20	gaia_dr2	
26590		Theia_7356	Kounkel+20	gaia_dr2	
26591		Theia_7357	Kounkel+20	gaia_dr2	
26592		Theia_7358	Kounkel+20	gaia_dr2	
26593		Theia_7359	Kounkel+20	gaia_dr2	
26594		Theia_736	Kounkel+20	gaia_dr2	
26595		Theia_7360	Kounkel+20	gaia_dr2	
26596		Theia_7361	Kounkel+20	gaia_dr2	
26597		Theia_7362	Kounkel+20	gaia_dr2	
26598		Theia_7363	Kounkel+20	gaia_dr2	
26599		Theia_7364	Kounkel+20	gaia_dr2	
26600		Theia_7365	Kounkel+20	gaia_dr2	
26601		Theia_7366	Kounkel+20	gaia_dr2	
26602		Theia_7367	Kounkel+20	gaia_dr2	
26603		Theia_7368	Kounkel+20	gaia_dr2	
26604		Theia_7369	Kounkel+20	gaia_dr2	
26605	606	Theia_737	Kounkel+20	gaia_dr2	0.6905
26606	4389	Theia_737	Kounkel+20	gaia_dr2	1.161
26607		Theia_7370	Kounkel+20	gaia_dr2	
26608	5563	Theia_7371	Kounkel+20	gaia_dr2	0.5412
26609		Theia_7372	Kounkel+20	gaia_dr2	
26610		Theia_7373	Kounkel+20	gaia_dr2	
26611		Theia_7374	Kounkel+20	gaia_dr2	
